网点名称,省份,城市,区,标准化详细地址,完整标准地址,完整地址,经度,纬度
南山后海,广东,深圳市,南山区,粤海街道深圳市南山区后海大道名仕花园13栋鹿客5+,广东深圳市南山区粤海街道深圳市南山区后海大道名仕花园13栋鹿客5+,广东深圳市南山区粤海街道深圳市南山区后海大道名仕花园13栋鹿客5+,113.932393,22.512566
南山后海,广东,深圳市,南山区,粤海街道海珠社区科苑南路2888号深圳湾万象城B,广东深圳市南山区粤海街道海珠社区科苑南路2888号深圳湾万象城B,广东深圳市南山区粤海街道海珠社区科苑南路2888号深圳湾万象城B,113.945396,22.515922
南山后海,广东,深圳市,南山区,南山区蛇口街道湾厦社区湾厦旧村8巷1号B栋,广东深圳市南山区蛇口街道湾厦社区湾厦旧村8巷1号B栋,广东深圳市南山区蛇口街道湾厦社区湾厦旧村8巷1号B栋,113.931052,22.492458
南山后海,广东,深圳市,南山区,后海滨路3168号中海油大厦B座,广东深圳市南山区后海滨路3168号中海油大厦B座,广东深圳市南山区后海滨路3168号中海油大厦B座,113.939068,22.511826
南山后海,广东,深圳市,南山区,海岸大厦东座楼号携程旅游,广东深圳市南山区海岸大厦东座,广东深圳市南山区海岸大厦东座,113.923154,22.506107
南山后海,广东,深圳市,南山区,粤海街道海岸明珠D,广东深圳市南山区粤海街道海岸明珠D,广东深圳市南山区粤海街道海岸明珠D,113.931814,22.515872
南山后海,广东,深圳市,南山区,后海大道2002号文德福花园3栋单元,广东深圳市南山区后海大道2002号文德福花园3栋单元,广东深圳市南山区后海大道2002号文德福花园3栋单元,113.933284,22.505649
南山后海,广东,深圳市,南山区,粤海街道社区观海台花园4栋-302粤海街道社区观海台花园4栋,广东深圳市南山区粤海街道社区观海台花园4栋-302粤海街道社区观海台花园4栋,广东深圳市南山区粤海街道社区观海台花园4栋-302粤海街道社区观海台花园4栋,113.937681,22.514616
南山后海,广东,深圳市,南山区,登良路阿里中心对面工友村,广东深圳市南山区登良路阿里中心对面工友村,广东深圳市南山区登良路阿里中心对面工友村,113.942744,22.509406
南山后海,广东,深圳市,南山区,后海登良路蔚蓝海岸,广东深圳市南山区后海登良路蔚蓝海岸,广东深圳市南山区后海登良路蔚蓝海岸,113.935719,22.509263
南山后海,广东,深圳市,南山区,粤海街道瑞铧苑1栋,广东深圳市南山区粤海街道瑞铧苑1栋,广东深圳市南山区粤海街道瑞铧苑1栋,113.932843,22.512344
南山后海,广东,深圳市,南山区,深圳湾体育中心鸿蒙智行用户中心,广东深圳市南山区深圳湾体育中心鸿蒙智行用户中心,广东深圳市南山区深圳湾体育中心鸿蒙智行用户中心,113.949114,22.521768
南山后海,广东,深圳市,南山区,茂业时代广场楼雳霹道,广东深圳市南山区茂业时代广场楼雳霹道,广东深圳市南山区茂业时代广场楼雳霹道,113.93042,22.519853
南山后海,广东,深圳市,南山区,粤海街道文心二路天悦园B座,广东深圳市南山区粤海街道文心二路天悦园B座,广东深圳市南山区粤海街道文心二路天悦园B座,113.929819,22.517442
南山后海,广东,深圳市,南山区,海德三道15号海岸大厦东座813eziwish眼镜,广东深圳市南山区海德三道15号海岸大厦东座813eziwish眼镜,广东深圳市南山区海德三道15号海岸大厦东座813eziwish眼镜,113.937754,22.518111
南山后海,广东,深圳市,南山区,海岸城购物中心楼店铺,广东深圳市南山区海岸城购物中心楼店铺,广东深圳市南山区海岸城购物中心楼店铺,113.935767,22.51685
南山后海,广东,深圳市,南山区,粤海街道恒裕深圳湾C栋,广东深圳市南山区粤海街道恒裕深圳湾C栋,广东深圳市南山区粤海街道恒裕深圳湾C栋,113.940503,22.513586
南山后海,广东,深圳市,南山区,海德三道漾日湾畔一栋,广东深圳市南山区海德三道漾日湾畔一栋,广东深圳市南山区海德三道漾日湾畔一栋,113.939562,22.519758
南山后海,广东,深圳市,南山区,粤海街道文心一路华彩新天地74号楼Dr.Jane美容院,广东深圳市南山区粤海街道文心一路华彩新天地74号楼Dr.Jane美容院,广东深圳市南山区粤海街道文心一路华彩新天地74号楼Dr.Jane美容院,113.930261,22.518006
南山后海,广东,深圳市,南山区,创业路东电力花园幸福,广东深圳市南山区创业路东电力花园幸福,广东深圳市南山区创业路东电力花园幸福,113.933847,22.51344
南山后海,广东,深圳市,南山区,茂业楼沙,广东深圳市南山区茂业楼沙,广东深圳市南山区茂业楼沙,113.930478,22.533191
南山后海,广东,深圳市,南山区,后海蔚蓝海岸2期17栋,广东深圳市南山区后海蔚蓝海岸2期17栋,广东深圳市南山区后海蔚蓝海岸2期17栋,113.93579,22.508438
南山后海,广东,深圳市,南山区,海德一道海印长城1栋,广东深圳市南山区海德一道海印长城1栋,广东深圳市南山区海德一道海印长城1栋,113.931722,22.518083
南山后海,广东,深圳市,南山区,粤海街道海德二路茂业百货楼BNX,广东深圳市南山区粤海街道海德二路茂业百货楼BNX,广东深圳市南山区粤海街道海德二路茂业百货楼BNX,113.930719,22.518781
南山后海,广东,深圳市,南山区,蔚蓝海岸2期21栋,广东深圳市南山区蔚蓝海岸2期21栋,广东深圳市南山区蔚蓝海岸2期21栋,113.936772,22.508816
南山后海,广东,深圳市,南山区,深圳市南山区蔚蓝海岸三期32栋N，陈贤云,广东深圳市南山区深圳市南山区蔚蓝海岸三期32栋N，陈贤云,广东深圳市南山区深圳市南山区蔚蓝海岸三期32栋N，陈贤云,113.935681,22.511291
南山后海,广东,深圳市,南山区,粤海街道创业路海岸明珠E栋,广东深圳市南山区粤海街道创业路海岸明珠E栋,广东深圳市南山区粤海街道创业路海岸明珠E栋,113.931814,22.515872
南山后海,广东,深圳市,南山区,后海大道育德佳园1e,广东深圳市南山区后海大道育德佳园1e,广东深圳市南山区后海大道育德佳园1e,113.933661,22.511991
南山后海,广东,深圳市,南山区,创业路文心二路佳嘉豪苑社区楼茶社,广东深圳市南山区创业路文心二路佳嘉豪苑社区楼茶社,广东深圳市南山区创业路文心二路佳嘉豪苑社区楼茶社,113.930696,22.51633
南山后海,广东,深圳市,南山区,粤海街道科苑大道华润悦府二期2栋C,广东深圳市南山区粤海街道科苑大道华润悦府二期2栋C,广东深圳市南山区粤海街道科苑大道华润悦府二期2栋C,113.946225,22.519435
南山后海,广东,深圳市,南山区,文心二路茂业百货楼,广东深圳市南山区文心二路茂业百货楼,广东深圳市南山区文心二路茂业百货楼,113.930224,22.517189
南山后海,广东,深圳市,南山区,海德三道201号海印长城2期15栋,广东深圳市南山区海德三道201号海印长城2期15栋,广东深圳市南山区海德三道201号海印长城2期15栋,113.931758,22.518772
南山后海,广东,深圳市,南山区,粤海街道天利中央广场一期楼西门口大堂内193-1号铺熙,广东深圳市南山区粤海街道天利中央广场一期楼西门口大堂内193-1号铺熙,广东深圳市南山区粤海街道天利中央广场一期楼西门口大堂内193-1号铺熙,113.933565,22.518512
南山后海,广东,深圳市,南山区,融家广场建材市场楼,广东深圳市南山区融家广场建材市场楼,广东深圳市南山区融家广场建材市场楼,113.933539,22.515557
南山后海,广东,深圳市,南山区,茂业时代广场楼F01051XFELLALA,广东深圳市南山区茂业时代广场楼,广东深圳市南山区茂业时代广场楼,113.93042,22.519853
南山后海,广东,深圳市,南山区,南山茂业百货楼雅YAGE,广东深圳市南山区南山茂业百货楼雅YAGE,广东深圳市南山区南山茂业百货楼雅YAGE,113.930478,22.533191
南山后海,广东,深圳市,南山区,深圳湾万象城二期北门,广东深圳市南山区深圳湾万象城二期北门,广东深圳市南山区深圳湾万象城二期北门,113.945396,22.515922
南山后海,广东,深圳市,南山区,粤海街道创业路2052号海珠城大厦海霞阁,广东深圳市南山区粤海街道创业路2052号海珠城大厦海霞阁,广东深圳市南山区粤海街道创业路2052号海珠城大厦海霞阁,113.931209,22.515406
南山后海,广东,深圳市,南山区,粤海街道兰香一街8号百丽大厦1606,广东深圳市南山区粤海街道兰香一街8号百丽大厦1606,广东深圳市南山区粤海街道兰香一街8号百丽大厦1606,113.93896,22.506547
南山后海,广东,深圳市,南山区,创业路恒裕深圳湾C座,广东深圳市南山区创业路恒裕深圳湾C座,广东深圳市南山区创业路恒裕深圳湾C座,113.940272,22.514078
南山后海,广东,深圳市,南山区,粤海街道海德三道天利中央商务广场A座楼,广东深圳市南山区粤海街道海德三道天利中央商务广场A座楼,广东深圳市南山区粤海街道海德三道天利中央商务广场A座楼,113.934029,22.518528
南山后海,广东,深圳市,南山区,创业路蔚蓝海岸三期36,广东深圳市南山区创业路蔚蓝海岸三期36,广东深圳市南山区创业路蔚蓝海岸三期36,113.93681,22.513415
南山后海,广东,深圳市,南山区,兰芝二路66号阳光金融大厦楼丰巢快递柜,广东深圳市南山区兰芝二路66号阳光金融大厦楼丰巢快递柜,广东深圳市南山区兰芝二路66号阳光金融大厦楼丰巢快递柜,113.943435,22.52004
南山后海,广东,深圳市,南山区,文心五路滨海之窗写字楼B座,广东深圳市南山区文心五路滨海之窗写字楼B座,广东深圳市南山区文心五路滨海之窗写字楼B座,113.935603,22.520412
南山后海,广东,深圳市,南山区,观海台A,广东深圳市南山区观海台A,广东深圳市南山区观海台A,113.937681,22.514616
南山后海,广东,深圳市,南山区,南海大道2714-4号南油保利城花园西北,广东深圳市南山区南海大道2714-4号南油保利城花园西北,广东深圳市南山区南海大道2714-4号南油保利城花园西北,113.927798,22.515802
南山后海,广东,深圳市,南山区,粤海街道深圳湾一号商业南区103,广东深圳市南山区粤海街道深圳湾一号商业南区103,广东深圳市南山区粤海街道深圳湾一号商业南区103,113.942747,22.506913
南山后海,广东,深圳市,南山区,海德三路深圳湾体育中心8号门变电站,广东深圳市南山区海德三路深圳湾体育中心8号门变电站,广东深圳市南山区海德三路深圳湾体育中心8号门变电站,113.950196,22.516695
南山后海,广东,深圳市,南山区,海德三道19号海岸大厦西座楼,广东深圳市南山区海德三道19号海岸大厦西座楼,广东深圳市南山区海德三道19号海岸大厦西座楼,113.936569,22.518242
南山后海,广东,深圳市,南山区,粤海街道海岸城西座,广东深圳市南山区粤海街道海岸城西座,广东深圳市南山区粤海街道海岸城西座,113.922317,22.506422
南山后海,广东,深圳市,南山区,金钟大厦楼,广东深圳市南山区金钟大厦楼,广东深圳市南山区金钟大厦楼,113.928886,22.517873
南山后海,广东,深圳市,南山区,南山正龙村,广东深圳市南山区南山正龙村,广东深圳市南山区南山正龙村,113.92475,22.517939
南山后海,广东,深圳市,南山区,文心五路海岸城购物中心楼-1,广东深圳市南山区文心五路海岸城购物中心楼-1,广东深圳市南山区文心五路海岸城购物中心楼-1,113.935767,22.51685
南山后海,广东,深圳市,南山区,文心一路明香茶叶市场2041云南普,广东深圳市南山区文心一路明香茶叶市场2041云南普,广东深圳市南山区文心一路明香茶叶市场2041云南普,113.929362,22.517099
南山后海,广东,深圳市,南山区,粤海街道名海社区育德佳园8A,广东深圳市南山区粤海街道名海社区育德佳园8A,广东深圳市南山区粤海街道名海社区育德佳园8A,113.933266,22.510154
南山后海,广东,深圳市,南山区,粤海街道深圳南山区海德三道2036号滨海之窗3栋,广东深圳市南山区粤海街道深圳南山区海德三道2036号滨海之窗3栋,广东深圳市南山区粤海街道深圳南山区海德三道2036号滨海之窗3栋,113.934628,22.520425
南山后海,广东,深圳市,南山区,南山区粤海街道蔚蓝海岸二期20栋B房,广东深圳市南山区粤海街道蔚蓝海岸二期20栋B房,广东深圳市南山区粤海街道蔚蓝海岸二期20栋B房,113.936612,22.506786
南山后海,广东,深圳市,南山区,粤海街道蔚蓝海岸-栋中间管理处,广东深圳市南山区粤海街道蔚蓝海岸-栋中间管理处,广东深圳市南山区粤海街道蔚蓝海岸-栋中间管理处,113.933954,22.507988
